Uber Distance (mi),cab_type,time_stamp,destination,source,Uber Price,Uber Surge Multiplier,id,product_id,name
2.29,Uber,1.54347E+12,North Station,South Station,,1,65edf13f-705c-4bee-8561-bf1a7270a8f2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.29,Uber,1.54507E+12,North Station,South Station,20.5,1,ab45ed11-b391-4603-b38c-20d08249987e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.29,Uber,1.54505E+12,North Station,South Station,8.5,1,e1e40060-78b1-4aed-b5d0-b2024b97fe9a,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.16,Uber,1.5434E+12,North End,Back Bay,34,1,10c5d44b-e9aa-4a64-917b-58398b820d02,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.16,Uber,1.54496E+12,North End,Back Bay,,1,20dfb9a6-d5b0-40bf-b3b1-04dfe7b1f871,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.16,Uber,1.54469E+12,North End,Back Bay,11,1,37d8749e-8ca0-4807-a355-f66c2bc99116,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.16,Uber,1.54361E+12,North End,Back Bay,11,1,ce05129a-5451-425a-9f07-ec8211362089,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.16,Uber,1.5434E+12,North End,Back Bay,10,1,e2fa431a-aa75-4f37-9d9e-9c492eee8ba1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.16,Uber,1.54324E+12,North End,Back Bay,17.5,1,e3fbd148-888b-4c13-a0b4-a5040f5d6d9c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.16,Uber,1.54379E+12,North End,Back Bay,24,1,fb0148aa-d55d-42a3-9c1d-e9d519fdfc1e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.34,Uber,1.54483E+12,Fenway,Back Bay,7,1,291dc6a2-4a56-4ff4-bd53-ea9f2079b2ac,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.34,Uber,1.54441E+12,Fenway,Back Bay,,1,3b514187-54c3-47ad-b878-6aaab127597f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.34,Uber,1.54333E+12,Fenway,Back Bay,11.5,1,600f9fe4-259a-411a-8461-4b50156cea10,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.34,Uber,1.54479E+12,Fenway,Back Bay,6.5,1,96ac42cd-75d1-4352-8e5c-8c9a80011b5f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.34,Uber,1.54324E+12,Fenway,Back Bay,23,1,9bfe9039-9835-42f0-8a60-5ae89125080a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.34,Uber,1.54386E+12,Fenway,Back Bay,7,1,b0e59f7f-b623-4398-8314-9261c5094055,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.34,Uber,1.54488E+12,Fenway,Back Bay,14.5,1,db13339b-95ad-4b9a-b1ba-3946e3c8d7bf,6c84fd89-3f11-4782-9b50-97c468b19529,Black
7.46,Uber,1.54506E+12,Northeastern University,Financial District,17,1,65ea1144-344e-446a-b288-694eb019c60c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
7.46,Uber,1.54365E+12,Northeastern University,Financial District,,1,a0c2d7f7-e2ca-41f4-90a4-5900dd2eb8f0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
7.46,Uber,1.54467E+12,Northeastern University,Financial District,38.5,1,a3b1be96-249d-46e1-8814-4739e06b517b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
7.46,Uber,1.54353E+12,Northeastern University,Financial District,17,1,de7f29ba-4af3-467f-b82a-be7603ffd11a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
7.46,Uber,1.54353E+12,Northeastern University,Financial District,28,1,f012ce1b-2526-4cd5-a228-6344c3f21341,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
7.46,Uber,1.54356E+12,Northeastern University,Financial District,46,1,f1af3b89-2215-48b5-8016-098ead32747f,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
7.46,Uber,1.54478E+12,Northeastern University,Financial District,15.5,1,fde408e8-5c0d-41e0-941b-760fd2bd200f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.36,Uber,1.5439E+12,Beacon Hill,Haymarket Square,,1,0198b83f-d0e8-47d1-b44b-69a66c229ddd,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.36,Uber,1.54334E+12,Beacon Hill,Haymarket Square,7.5,1,29221934-4f0e-41c2-93d2-a28330050707,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.36,Uber,1.54351E+12,Beacon Hill,Haymarket Square,26,1,7f9cfb76-53f5-4c09-af0e-cbc27ad4e70b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.36,Uber,1.54491E+12,Beacon Hill,Haymarket Square,12,1,9e70493d-767e-499d-9bd2-6d2f0a79ff47,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.36,Uber,1.54347E+12,Beacon Hill,Haymarket Square,7.5,1,b6887ffd-7f70-4681-a532-0a7860147c05,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.36,Uber,1.54357E+12,Beacon Hill,Haymarket Square,16.5,1,c0c6a779-bf29-4684-8396-36098f218168,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.36,Uber,1.54477E+12,Beacon Hill,Haymarket Square,7.5,1,f1d31988-9174-4f10-b5be-c6fe381baff4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.38,Uber,1.54491E+12,North Station,South Station,10.5,1,27cd8e7a-ff86-481f-a3e0-b4d27eae505b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.38,Uber,1.54343E+12,North Station,South Station,29.5,1,2fb3e15f-1f85-44d3-ab96-3b61984b50e7,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.38,Uber,1.54328E+12,North Station,South Station,22,1,4b6ee511-d535-4d69-9eae-a6d9bbadbc39,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.38,Uber,1.54329E+12,North Station,South Station,16,1,4cbc7d49-cbbc-40ba-8f81-f360f20939ad,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.38,Uber,1.54483E+12,North Station,South Station,,1,6fe3b8c6-0518-4f1f-8bae-3bea37a6f2e5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.38,Uber,1.54389E+12,North Station,South Station,10.5,1,ae433225-19e4-4bc7-a531-82745dd8dedd,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.38,Uber,1.54371E+12,North Station,South Station,9,1,c11fdb13-496a-4a0a-90b6-7757adc47f24,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.58,Uber,1.54502E+12,South Station,Theatre District,7.5,1,fd849997-1de5-40d4-ae54-07291c2406af,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.2,Uber,1.54329E+12,Northeastern University,West End,30.5,1,006e75d5-81ab-4d2a-8c04-b53744377cff,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.2,Uber,1.54505E+12,Northeastern University,West End,10,1,0f99354b-676b-48f3-9e30-fd2df16cc0cc,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.2,Uber,1.5451E+12,Northeastern University,West End,17,1,3cac2c05-6cba-4e55-8447-acd6b37a19c9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.2,Uber,1.54351E+12,Northeastern University,West End,10.5,1,412ca5bb-9fa6-47e6-a153-e13edb67e997,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.2,Uber,1.54377E+12,Northeastern University,West End,,1,78f03d28-d79e-49ab-980e-c120081a0159,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.2,Uber,1.54369E+12,Northeastern University,West End,23,1,e5de2311-7f40-4722-ac19-eb4fe180b27b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.2,Uber,1.54484E+12,Northeastern University,West End,10.5,1,f7b2bd16-58a6-45d0-94e4-ea0257bcd05b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.98,Uber,1.54498E+12,Theatre District,Boston University,17,1,07ae7904-fa65-46d7-80f6-95250eda27cc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.98,Uber,1.54512E+12,Theatre District,Boston University,8.5,1,2bf7a277-137d-4d73-964b-4632331a6ee4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.98,Uber,1.54501E+12,Theatre District,Boston University,10.5,1,3a22236e-704b-468b-a803-ec19db3a37b4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.98,Uber,1.54383E+12,Theatre District,Boston University,10.5,1,920e7abb-f6f5-472f-820f-4d24f598e114,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.98,Uber,1.54375E+12,Theatre District,Boston University,,1,d723e76a-7a72-4a11-9755-deee3db4c16f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.8,Uber,1.54481E+12,Boston University,West End,17,1,05e75deb-6104-447b-b92b-69bdd52c3b90,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.8,Uber,1.54486E+12,Boston University,West End,22.5,1,192d9a72-99e2-4cb1-99f5-61869a7a8e26,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.8,Uber,1.54371E+12,Boston University,West End,32.5,1,23f3f6d8-a089-45d6-8226-ea74ea7ebb31,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.8,Uber,1.54468E+12,Boston University,West End,9.5,1,5a9ab25c-ef23-4058-98ec-c0a8646b96b0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.8,Uber,1.54349E+12,Boston University,West End,9.5,1,9a1b89ea-1f0e-4718-a761-2fb3395d5ac9,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.8,Uber,1.54497E+12,Boston University,West End,10,1,a6a13d2b-becc-458d-8d7f-704a8821d817,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.8,Uber,1.54368E+12,Boston University,West End,,1,aacf6f5d-340d-48fd-8e22-2d892e9b190e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.17,Uber,1.54496E+12,North End,Back Bay,10,1,0e67a3b2-0822-4897-a35e-3784b8d1fcc7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.17,Uber,1.54364E+12,North End,Back Bay,23,1,2541774c-671d-475e-a1f2-c39f71e42056,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.17,Uber,1.54383E+12,North End,Back Bay,10.5,1,2d5795f1-5c14-41ff-a148-42678fa3e52a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.17,Uber,1.54515E+12,North End,Back Bay,33,1,a9bdf059-b140-437a-a143-096b295c0e33,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.17,Uber,1.54364E+12,North End,Back Bay,10.5,1,b167fec6-a178-4741-86af-72a4e8a18334,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.17,Uber,1.54515E+12,North End,Back Bay,17,1,b9665e4c-c0ef-4e2f-903d-93815176f8c3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.17,Uber,1.5449E+12,North End,Back Bay,,1,e5178c5f-e66e-44ab-9ec4-671a201f3b4e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.17,Uber,1.54499E+12,South Station,North Station,19.5,1,14b3a3c0-b1ad-41a5-afd4-f9cfe6a06bc5,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.17,Uber,1.54346E+12,South Station,North Station,26.5,1,78c4b4cf-02ab-4cec-951f-35c4c0218840,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.17,Uber,1.54334E+12,South Station,North Station,9,1,8d1326ea-d347-4a29-8ac2-95cd3440b7e9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.17,Uber,1.54374E+12,South Station,North Station,8.5,1,b0852b60-f836-4350-bb1e-e68f08c90d12,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.17,Uber,1.54507E+12,South Station,North Station,14,1,b584a785-847d-4e37-863c-1e710676775b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.17,Uber,1.54383E+12,South Station,North Station,,1,d5af8f91-d5ff-48a6-9b9c-654b6bae11bb,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.17,Uber,1.54507E+12,South Station,North Station,8.5,1,ee051845-c108-4f0c-9ac1-2c12ad83c273,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.55,Uber,1.54333E+12,Financial District,Northeastern University,34,1,11a8f813-d2b5-4e9f-840f-b5ced9f2bd57,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.55,Uber,1.54356E+12,Financial District,Northeastern University,18.5,1,5fa3a1c5-8f78-486c-ae1a-24afce67d61d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.55,Uber,1.54346E+12,Financial District,Northeastern University,11.5,1,693d6bde-e1cf-4811-8fce-43b5f31c8429,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.55,Uber,1.54341E+12,Financial District,Northeastern University,10,1,85125ebf-ecd3-4499-81d3-feb7fb488c7d,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.55,Uber,1.54489E+12,Financial District,Northeastern University,,1,a5794ad9-f66f-41c4-a3f8-5c7ac13bde78,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.55,Uber,1.54491E+12,Financial District,Northeastern University,25,1,cb51ef7c-cf22-4bbd-a0ed-1352c5323567,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.55,Uber,1.54481E+12,Financial District,Northeastern University,11.5,1,e60c6a81-4657-4511-af4b-12f87268402d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.5,Uber,1.54342E+12,Back Bay,Fenway,17,1,03b9ba9e-b4e3-44f9-bf60-d785b23cd140,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.5,Uber,1.54508E+12,Back Bay,Fenway,7,1,24e8b033-dc62-4167-95c2-2a61c9fc449e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.5,Uber,1.5434E+12,Back Bay,Fenway,7,1,37b57056-f73e-4450-b682-0fa2d6e508fe,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.5,Uber,1.54326E+12,Back Bay,Fenway,6.5,1,469a0b0d-f546-4662-bb8d-e28df3ba60c2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.5,Uber,1.54345E+12,Back Bay,Fenway,,1,52f0a61c-bbaf-4b3c-812b-5ee29f5887f3,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.5,Uber,1.54332E+12,Back Bay,Fenway,12,1,945f5bdd-c7ff-41e0-b799-dec41cadbf50,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.5,Uber,1.54345E+12,Back Bay,Fenway,26.5,1,cab48b5a-b158-45c6-8f12-d2021d20f33a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.85,Uber,1.54345E+12,Northeastern University,Beacon Hill,11.5,1,1b5b1bd9-ee23-4b16-9d54-5faa1a32178e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.85,Uber,1.54341E+12,Northeastern University,Beacon Hill,34,1,369fddf9-b835-41cb-ac8f-961978d11e46,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.85,Uber,1.54386E+12,Northeastern University,Beacon Hill,17.5,1,3c426caf-3e74-4a3a-baaa-737535292a26,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.85,Uber,1.54343E+12,Northeastern University,Beacon Hill,26,1,646cf38a-35b8-4c2b-b21c-c5ab26b8259d,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.85,Uber,1.5433E+12,Northeastern University,Beacon Hill,11.5,1,7c5096a6-3ed7-4201-92ff-384983a33ee8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.85,Uber,1.54373E+12,Northeastern University,Beacon Hill,,1,8f7715d7-cad4-4aa5-bf11-137e09f60d3a,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.85,Uber,1.54336E+12,Northeastern University,Beacon Hill,11,1,ae032886-7212-4671-8a2f-199d40bfd105,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.4,Uber,1.54479E+12,Financial District,Fenway,13,1,05c1012b-048c-41b2-82cc-d2a662e85e65,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.4,Uber,1.54329E+12,Financial District,Fenway,14,1,519f9a09-db9d-42cc-afef-35c92f6705f7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.4,Uber,1.54478E+12,Financial District,Fenway,14,1,71423056-6741-44c5-8217-1ea3c581b1d3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.4,Uber,1.54351E+12,Financial District,Fenway,,1,991dfa78-38a4-43cc-9f16-1e6a410e517f,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.4,Uber,1.54386E+12,Financial District,Fenway,40.5,1,b7a5345a-d419-4f40-803e-5788230d07f1,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.4,Uber,1.54382E+12,Financial District,Fenway,26,1,dda246da-1994-45cd-9f5c-dcfd71921204,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.4,Uber,1.54328E+12,Financial District,Fenway,25,1,fb60c7be-b2ed-43e2-85f0-8ae10cab32fd,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.62,Uber,1.54326E+12,West End,Haymarket Square,26,1,1a0295ad-4722-402e-ad26-a284ef564b21,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.62,Uber,1.54333E+12,West End,Haymarket Square,11.5,1,322705da-9f05-4949-aaa7-51f49dc2e986,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.62,Uber,1.54492E+12,West End,Haymarket Square,5.5,1,4444c1c3-57e2-4d4f-9c7b-e7589684a914,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.62,Uber,1.54366E+12,West End,Haymarket Square,8,1,4a2e11e2-c3a1-46bb-a2c9-a8ee03547d4a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.62,Uber,1.54372E+12,West End,Haymarket Square,16,1,7184875d-608e-4c6e-8a71-4739db02c97e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.62,Uber,1.54492E+12,West End,Haymarket Square,,1,8c50c88d-28f9-4ffc-baff-01c30d62a0d4,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.62,Uber,1.54489E+12,West End,Haymarket Square,8,1,b533999b-f44d-4f6b-96a6-97f00eb986eb,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.92,Uber,1.54372E+12,Northeastern University,Beacon Hill,16,1,060adead-2346-4042-a537-e09e4cb941be,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.92,Uber,1.54345E+12,Northeastern University,Beacon Hill,,1,32692bee-8833-4a4e-8809-1c5d504e49a0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.92,Uber,1.54512E+12,Northeastern University,Beacon Hill,9.5,1,3d1acf7d-f34a-4517-b38d-df47a4419d5c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.92,Uber,1.54496E+12,Northeastern University,Beacon Hill,9.5,1,512d92f5-f3f5-48a6-92ea-111bae8fa01b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.92,Uber,1.54378E+12,Northeastern University,Beacon Hill,29.5,1,549a2a92-55c7-4020-8aca-153d5fc082e6,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.92,Uber,1.54474E+12,Northeastern University,Beacon Hill,19.5,1,e4f4ca41-1117-4d99-8d51-442f5192d129,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.92,Uber,1.54513E+12,Northeastern University,Beacon Hill,7.5,1,e8173e73-115b-4d8b-bfc2-b69f3bfa8d7e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.56,Uber,1.545E+12,Back Bay,Boston University,7,1,87258feb-865e-410b-94b4-b88836388cbf,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.56,Uber,1.54498E+12,Back Bay,Boston University,8,1,c7661c47-5e5d-4e17-ad3d-3bf180995b2f,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.01,Uber,1.54495E+12,Boston University,North Station,,1,0a282f0a-3662-427f-90b8-699841d8e290,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.01,Uber,1.54496E+12,Boston University,North Station,9,1,6523c1f4-3e33-4385-a789-16f37ba5adc7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.01,Uber,1.54362E+12,Boston University,North Station,10.5,1,803d0613-d9fe-44c0-99ac-45547744fde5,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.01,Uber,1.54355E+12,Boston University,North Station,30.5,1,c1d4399c-50cd-42f1-a727-8641cbc606b8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.01,Uber,1.54489E+12,Boston University,North Station,10.5,1,d730fb82-7c22-4760-9e60-ba65b9829810,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.01,Uber,1.54382E+12,Boston University,North Station,17.5,1,f3e509dd-1bc3-4596-a880-c71837ce43b8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.01,Uber,1.54324E+12,Boston University,North Station,23,1,fe093928-3156-46fb-b1ba-b25fd11982ae,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.39,Uber,1.54345E+12,South Station,Financial District,27,1,1e614a94-59d8-4866-8876-459dae3b688e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.39,Uber,1.54361E+12,South Station,Financial District,9.5,1,35879994-9b89-4a52-ad8b-9edde6c918ec,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.39,Uber,1.54514E+12,South Station,Financial District,7,1,3e59f57f-a117-4305-a7a5-dbe48b89d1a6,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.39,Uber,1.54505E+12,South Station,Financial District,15.5,1,5949a47c-a7d3-4154-bafa-6fb4f82d100c,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.39,Uber,1.54469E+12,South Station,Financial District,7,1,a69da579-8692-4b29-bdce-e9b83bbbed8d,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.39,Uber,1.54369E+12,South Station,Financial District,5.5,1,d130a889-2fd3-401f-83fe-27d085009a93,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.39,Uber,1.54346E+12,South Station,Financial District,,1,df846aaa-c550-4344-a40f-611a78bc9ee0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.61,Uber,1.54515E+12,West End,Haymarket Square,7,1,5b20e4e0-c8d0-4864-b77a-97f776bb8c01,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.61,Uber,1.54509E+12,West End,Haymarket Square,,1,64562562-1cba-477e-af7e-3e24cd5bd929,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.61,Uber,1.54484E+12,West End,Haymarket Square,7.5,1,761eddeb-0abb-417f-8d52-0caaa3effa2b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.61,Uber,1.54381E+12,West End,Haymarket Square,16,1,7b1381fc-8f5a-40bc-b962-43ca404a8e19,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.61,Uber,1.5434E+12,West End,Haymarket Square,10.5,1,b234598d-9b80-4144-8bd7-22d6d495f8dc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.61,Uber,1.54502E+12,West End,Haymarket Square,7.5,1,becd98df-0f42-4165-8d27-dcf4801bfe44,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.61,Uber,1.54473E+12,West End,Haymarket Square,26,1,f6e52cfc-a8db-4414-91a6-bd1cc182e768,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.8,Uber,1.54336E+12,Boston University,West End,,1,1e722f2f-7369-4506-91b8-adc664956168,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.8,Uber,1.54506E+12,Boston University,West End,10.5,1,230a8c74-af58-477e-ba0c-64471c500554,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.8,Uber,1.54505E+12,Boston University,West End,28.5,1,3a79bf8c-ccbb-4fea-a907-b4c350aa45ba,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.8,Uber,1.54332E+12,Boston University,West End,10,1,4838be85-3e58-4120-bf8a-f17336019403,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.8,Uber,1.54345E+12,Boston University,West End,16.5,1,637517d9-32bf-46c5-a19c-3e732786289a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.8,Uber,1.54468E+12,Boston University,West End,21.5,1,fc217383-6554-4167-9b7a-135e70cdd7e2,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.8,Uber,1.54372E+12,Boston University,West End,10.5,1,fccb22a5-c9ab-432d-910b-414a1590d1a0,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
4.74,Uber,1.54365E+12,Financial District,Boston University,10,1,1fc0fbb5-04b5-431f-a574-3b14089e5f41,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
4.74,Uber,1.54477E+12,Financial District,Boston University,22.5,1,26ab332b-bacd-44a1-aec1-63ab9e5d5b10,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
4.74,Uber,1.54323E+12,Financial District,Boston University,33,1,4ba96d6d-e376-4b26-a3d4-3c2561e48de4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
4.74,Uber,1.54328E+12,Financial District,Boston University,,1,79e544c0-5fe3-4c7b-9c41-a0d64acd3bf7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
4.74,Uber,1.54499E+12,Financial District,Boston University,42,1,8cc8c955-14c5-47f5-b21d-a254df1534e9,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
4.74,Uber,1.54474E+12,Financial District,Boston University,15,1,d18e360e-17f7-43fb-b98d-2357a1b11998,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
4.74,Uber,1.54378E+12,Financial District,Boston University,15,1,e9aee28d-eb94-4291-9677-5a7a6a08ec8a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.04,Uber,1.54383E+12,West End,Boston University,9,1,2cde974e-d0bc-4fab-b5d2-44a416afcea3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.04,Uber,1.5439E+12,West End,Boston University,24,1,3837a3c6-94a0-475a-b399-c08bde96dc62,6c84fd89-3f11-4782-9b50-97c468b19529,Black
